2.675807,1.682823,-0.071974,0.588780,2.267615,1.220443,1.577201,0.793577,0.132387,-0.365068,-0.078198,0.039549,
3.374511,0.519646,-0.848160,-0.360068,-0.165226,0.205125,0.078013,0.989987,0.699344,-0.225803,0.341412,0.123686,
3.558445,0.007069,-1.376391,-0.608050,-0.873871,0.163820,-0.179066,1.110378,1.111452,-0.276613,0.424046,0.201876,
3.732908,0.833761,-0.839962,-0.489602,0.030840,0.028273,-0.021379,1.068571,1.019132,-0.480502,0.564083,0.145225,
3.277970,1.132579,-0.336290,0.159099,0.792535,0.432748,0.461393,1.153224,-0.152190,0.051353,0.246969,0.067532,
2.720319,1.178304,0.071455,0.717572,1.070146,1.414144,1.372138,0.500818,-1.148878,-0.170200,-0.090442,0.062058,
2.522881,1.521789,1.067339,0.744837,0.931502,2.124758,1.644774,-0.268415,-0.777866,-0.071135,-0.044410,0.032068,
2.271954,1.775141,1.412337,-0.273374,0.680047,2.246508,1.929404,-0.141354,-0.774388,0.294511,-0.024167,0.026228,
2.477828,2.127018,0.707462,-1.137403,0.443389,1.421203,1.392864,0.793662,-0.135541,0.735510,0.344440,0.047276,
2.324162,1.382554,1.015354,-1.075566,0.325254,0.042959,0.532766,1.117470,0.265494,0.926731,0.331799,0.003560,
1.382556,1.078567,1.476419,-0.755420,0.994868,-1.838209,0.421812,1.856346,0.568314,0.698579,-0.066451,0.057196,
1.448702,0.458039,2.508619,-0.083817,1.048821,-2.440427,0.703222,2.589958,0.543431,0.359718,-0.178949,0.138301,
1.679605,-0.207250,2.914196,0.589605,0.431064,-1.850030,0.995361,2.340413,0.837553,0.162126,-0.187890,0.142141,
1.501171,0.202238,3.376962,0.918898,-0.681399,-1.721508,1.056809,1.925211,1.581221,0.459002,0.031016,0.128748,
1.078066,1.226475,3.129519,0.172221,-0.895223,-0.789376,1.906450,0.985750,0.903514,1.127725,0.130683,-0.087194,
0.817402,1.891769,2.967585,-0.648137,-1.072161,-0.481139,2.075099,0.450751,0.914222,1.166970,0.136314,-0.096375,
0.421057,0.893769,3.307206,-0.518631,-0.855076,-0.577056,1.225059,0.855983,1.353851,0.875445,-0.088426,-0.000986,
0.209630,0.304922,3.262443,-0.843223,-0.399906,-1.236275,0.729426,1.336865,1.249973,0.809789,-0.290742,0.041898,
0.578973,-0.341725,3.794712,-1.299374,0.016024,-1.804040,1.046616,1.348756,1.151452,0.742959,-0.308193,0.085667,
0.492926,-0.663973,3.984806,-1.793894,-0.059356,-1.608242,0.506653,1.838362,1.581652,0.144532,-0.171964,0.189095,
0.017069,-1.356977,3.922306,-2.222150,-1.049668,-0.932468,0.440604,1.373420,1.617188,0.454165,-0.008235,0.167960,
-0.326129,-1.079332,3.630368,-2.064588,-1.443815,-1.354083,0.721847,1.345504,1.391720,1.017765,-0.072241,0.178246,
-0.480775,-0.466614,3.817437,-2.603455,-0.773205,-1.662388,0.115154,1.486118,1.264021,0.825536,-0.245507,0.177984,
-0.449358,-0.962400,3.806008,-2.820269,-0.173437,-1.635580,-0.133643,1.189688,1.008834,0.785866,-0.319526,0.191293,
-0.246272,-1.706324,3.248384,-2.684668,-0.123366,-2.088366,-0.297518,2.157415,1.052570,0.684141,-0.133261,0.191398,
-0.489985,-1.275867,2.945342,-2.693465,-0.364457,-2.775746,-0.591732,2.452418,0.759481,0.628658,-0.084856,0.094523,
-0.793039,-0.328917,3.465382,-2.326998,-0.627449,-2.377563,-0.440712,1.508626,0.781976,0.526900,-0.133395,0.029742,
-1.166970,0.093900,3.775876,-1.719333,-0.516374,-1.590469,-0.173448,1.318482,1.052693,0.281621,-0.171694,0.108006,
-0.911509,-0.063960,3.652923,-1.072881,-0.721895,-1.397252,-0.240145,1.048286,1.008394,0.116088,-0.362111,0.170269,
-0.528648,-0.678385,3.581499,-0.763223,-1.043006,-1.705273,-0.315785,0.965500,0.902924,-0.181105,-0.305415,0.220172,
-0.359699,-0.923443,3.545477,-0.554933,-1.192004,-1.305345,0.117299,1.162342,0.943433,0.055756,-0.074893,0.165418,
0.114870,0.102747,4.252192,0.154834,-0.398334,-0.206404,0.896903,2.113692,1.525870,0.246906,-0.179769,0.105573,
1.093257,0.696669,5.371172,-0.807446,0.461035,0.655450,0.826501,2.349136,2.028457,0.681357,-0.017014,0.133641,
2.463246,0.465388,5.366292,-1.634022,1.616996,0.262499,1.176131,1.895555,1.701217,1.450030,-0.008114,0.128915,
3.507816,0.152149,4.370159,-1.832079,2.171784,0.301627,1.823243,1.860672,0.912365,1.654236,0.153605,0.096331,
4.006945,-0.347430,3.865793,-1.868518,2.292882,0.844659,2.565483,1.782611,0.371594,1.312773,0.235391,0.172765,
4.211244,0.035523,3.458868,-1.915289,2.857880,1.263497,2.918659,1.603858,-0.147943,0.855068,0.176482,0.242087,
4.271093,0.807540,3.140542,-2.065675,2.845454,1.085212,3.154031,1.682562,-0.812926,1.060164,0.257723,0.151014,
4.894524,0.373663,3.594645,-1.658341,2.572390,0.793823,2.858733,1.908602,-0.929900,0.935036,0.219289,0.115710,
5.609178,-0.643206,3.986271,-0.556191,1.820602,-0.224216,2.808133,2.429712,-0.732408,0.959453,0.143280,0.044577,
5.579615,-0.732090,3.844529,0.295077,1.595183,-1.003106,2.978706,2.489803,-0.487565,1.106707,0.062715,-0.033043,
4.842827,-0.501789,3.690880,0.879689,1.613402,-1.447046,2.524486,2.917848,0.191767,0.866442,-0.084359,-0.068663,
4.595670,-0.809809,4.218675,1.608366,0.974872,-1.692702,2.535016,3.210080,0.458528,0.804071,-0.168966,-0.109378,
4.234233,-0.619743,4.166551,2.434114,0.846563,-1.336227,2.658423,3.336837,0.462764,0.513964,-0.218051,-0.106312,
3.886839,-0.631326,4.000975,3.632387,1.588153,-0.062451,3.238084,3.120013,-0.028820,0.102539,-0.311336,-0.049877,
3.678656,-0.753562,3.922375,4.734656,2.352562,0.959138,3.640590,2.692501,-0.289217,0.098115,-0.228987,0.035454,
3.955419,-0.499930,3.501806,5.127069,2.184130,0.425333,4.112325,1.834216,0.345272,0.028440,-0.291028,0.057088,
4.224610,-0.263937,2.930177,5.188735,2.214177,0.051637,4.395531,1.140191,0.848639,-0.216208,-0.298933,0.071104,
3.960439,0.167424,2.348401,5.198441,1.707716,0.118809,4.106334,1.242367,1.018077,-0.354530,-0.257639,0.017596,
4.218761,0.405630,2.236843,4.979316,1.291610,-0.216408,4.324209,1.066799,1.262043,-0.286369,-0.217120,-0.047404,
4.147396,1.120786,2.540602,4.404738,1.211141,-0.399156,4.214879,1.201719,1.487403,0.159771,-0.277336,-0.083610,
4.181726,1.792602,2.687753,4.527362,1.523324,-1.213634,4.173950,1.536300,1.943181,0.328476,-0.277091,-0.035331,
4.232811,2.350181,2.024379,3.709720,1.669535,-0.526187,3.651854,1.334529,1.432591,0.542278,-0.185784,-0.067490,
4.662338,2.547979,1.580185,2.708094,1.596456,0.217149,4.042919,0.622717,0.849876,0.812137,-0.040106,-0.111175,
4.816219,2.790599,1.140162,1.609391,1.311113,0.743891,4.301525,0.150346,0.370658,0.598361,0.028931,-0.055999,
5.164435,2.821290,0.096130,1.749129,1.332522,0.516961,4.554454,0.132476,0.284974,0.035152,0.258552,-0.002965,
5.127293,2.388324,-0.352924,1.422764,1.427731,-0.412833,4.159741,0.629734,0.665314,-0.300853,0.246616,0.070865,
5.575942,2.188098,-1.189181,0.923639,1.764732,-0.657305,4.657575,0.641087,0.703328,-0.334734,0.254822,0.132775,
5.467932,1.852233,-1.347165,0.116458,1.671993,-0.309167,4.826048,0.625794,0.710079,-0.242898,0.201310,0.132272,
5.317927,1.648511,-1.073498,-0.198812,0.762967,0.185490,5.224090,0.552518,0.560294,-0.092958,0.279920,0.054864,
5.223658,1.830191,-0.811811,-0.059283,-0.125199,0.553832,4.993725,0.577430,0.533114,0.087911,0.360836,-0.021771,
5.296782,2.693559,-0.453133,-0.393430,-0.616747,0.727707,5.174483,0.344165,0.565879,0.413652,0.263123,-0.046350,
5.594756,3.609770,-0.471597,-0.518171,-0.652141,1.184781,5.167870,0.541426,0.324532,0.602268,0.133238,-0.000429,
5.757946,3.592618,-0.120273,-0.296762,0.041138,0.907729,4.038690,0.609713,0.389823,0.464546,0.079370,-0.000965,
5.961505,3.776219,0.717517,0.076234,0.628833,1.200753,3.272890,1.017704,0.426392,0.373126,0.012516,0.004800,
6.355447,4.407783,1.578721,0.677542,0.373241,1.175492,3.561230,0.904863,0.379505,0.631540,0.096374,0.006112,
6.170359,4.635264,2.498622,1.019133,0.586540,1.042768,2.667833,0.591251,0.371827,0.726710,0.135488,0.034144,
5.907695,4.697340,2.988200,1.491776,0.788838,0.832322,1.499186,0.205946,0.296318,0.749275,0.195108,0.060562,
5.503216,4.639101,3.066032,1.430876,0.540371,0.494403,0.582608,-0.287765,-0.077416,0.604176,0.166494,0.082513,
6.169420,5.027940,2.850999,0.894600,0.114371,0.480986,0.747255,-0.821534,-0.561055,0.666467,0.201479,0.139251,
7.177073,5.323661,2.890207,0.701134,-0.319023,0.085124,1.698008,-0.778884,-0.600624,0.481598,0.241556,0.145919,
7.322396,5.344790,2.595649,1.047746,-0.647183,-0.336135,0.710650,-0.231167,-0.465278,0.388823,0.285881,0.133269,
6.781159,5.346829,2.698795,0.663245,-0.240500,-0.225932,-0.017988,-0.331855,-0.528423,0.249241,0.132940,0.093830,
6.083228,5.163070,3.026513,1.120277,0.271629,0.066352,-0.169208,-0.626238,-0.557678,0.074379,0.021618,0.048762,
5.752436,5.195328,3.553874,1.864135,0.803901,0.170684,-0.378810,-0.782703,-0.548189,0.046550,-0.047434,0.019660,
6.592324,5.828777,3.856548,2.268909,1.356444,0.737613,0.118274,-0.804545,-0.711270,0.169288,-0.032013,0.031572,
6.652581,5.641323,3.684074,2.226568,1.258746,0.625236,0.112896,-0.737801,-0.725695,0.211757,0.021259,0.045605,
5.727669,5.307449,3.987640,2.475596,1.086061,-0.011695,-0.698186,-0.934218,-0.522452,0.018302,-0.056372,0.027728,
5.116492,4.881612,3.963389,2.590316,1.112527,-0.074358,-0.735493,-0.830468,-0.478914,-0.088959,-0.095215,0.011188,
6.014896,5.422800,4.073980,2.740259,1.426442,0.228616,-0.491176,-0.762615,-0.461121,0.018062,-0.046832,0.023362,
6.141564,5.286946,4.027481,2.910532,1.678033,0.351560,-0.392352,-0.577764,-0.379013,0.070339,-0.018220,0.024601,
6.410501,5.241175,4.050837,3.063518,1.729890,0.498409,-0.044485,-0.409211,-0.316942,0.153280,0.042523,0.037262,
7.196802,5.387991,4.023231,3.994724,2.038734,0.890823,0.108860,-0.606369,-0.067335,0.011730,-0.041595,-0.035183,
