1.251316e-007	4.733105e-022	2.419545e-049	1.441199e-052	1.841593e-062	
5.309437e-007	2.098341e-016	1.943083e-025	1.429229e-041	3.396569e-054	
1.121132e-006	4.291043e-012	4.393389e-022	1.160851e-035	1.242821e-054	
2.355805e-006	8.299050e-006	5.544355e-009	1.312499e-029	2.446761e-055	
2.096697e-006	7.387560e-006	1.268216e-008	3.014307e-028	3.905210e-054	
1.855268e-006	6.539890e-006	2.897636e-008	6.925142e-027	6.233001e-053	
1.630575e-006	5.754686e-006	6.608613e-008	1.593403e-025	9.948325e-052	
1.420378e-006	5.028509e-006	1.503544e-007	3.690051e-024	1.587825e-050	
1.219741e-006	4.353982e-006	3.410324e-007	8.783437e-023	2.534286e-049	
1.017922e-006	3.715658e-006	7.707085e-007	2.339577e-021	4.044905e-048	
7.915019e-007	3.080864e-006	1.734375e-006	9.391940e-020	6.455965e-047	
4.893473e-007	2.379631e-006	3.884160e-006	1.274544e-017	1.030419e-045	
6.453517e-014	1.461126e-006	8.651514e-006	2.556174e-013	1.679520e-044	
1.215712e-006	7.190898e-006	1.722276e-005	7.194706e-014	1.488238e-043	
2.824725e-014	3.579841e-006	3.777825e-005	5.232001e-005	1.048351e-040	
7.445375e-020	2.978027e-006	4.156897e-005	7.552588e-005	4.371644e-038	
1.978951e-021	8.503016e-017	3.425439e-005	1.080836e-004	2.273392e-035	
5.756842e-021	2.046893e-016	5.830320e-005	1.839692e-004	1.029306e-033	
2.112332e-020	5.006045e-016	9.825032e-005	3.100252e-004	4.645041e-032	
1.879494e-019	1.988121e-015	1.638301e-004	5.169732e-004	2.052702e-030	
1.545064e-012	1.056917e-004	8.958763e-004	8.524856e-004	7.852790e-029	
1.971003e-012	1.340890e-004	1.160559e-003	1.157304e-003	3.350303e-026	
2.358267e-012	1.624542e-004	1.453462e-003	1.551844e-003	1.429369e-023	
2.510129e-012	1.834050e-004	1.736394e-003	2.053517e-003	6.098245e-021	
2.006589e-012	1.827611e-004	1.930674e-003	2.678940e-003	2.601749e-018	
1.864203e-016	1.354718e-004	1.892287e-003	3.441563e-003	1.110333e-015	
2.094489e-019	1.144141e-013	1.377637e-003	4.348425e-003	9.814675e-013	
8.092080e-024	5.276041e-015	2.051920e-003	6.477208e-003	5.674736e-010	
2.981427e-029	1.749540e-019	1.813505e-011	9.457276e-003	1.248935e-001	
3.814846e-028	4.103180e-019	3.405195e-011	1.276638e-002	1.685978e-001	
6.632232e-027	9.623150e-019	6.394961e-011	1.683568e-002	2.223448e-001	
1.205374e-025	2.256905e-018	1.201380e-010	2.164029e-002	2.858073e-001	
2.127371e-024	5.292851e-018	2.258170e-010	2.704054e-002	3.571432e-001	
3.373953e-023	1.239723e-017	4.247838e-010	3.274498e-002	4.325056e-001	
3.850758e-022	2.805338e-017	7.997657e-010	3.828834e-002	5.057526e-001	
1.451791e-022	1.034114e-018	1.497176e-009	4.304189e-002	5.685824e-001	
7.077862e-023	1.141241e-020	6.869052e-012	4.627407e-002	6.113340e-001	
3.693124e-014	9.656648e-014	9.210820e-012	3.781823e-001	4.996804e+000	
2.254032e-008	1.224231e-010	6.462791e-012	1.456729e+000	1.925029e+001	
8.751987e-009	7.506143e-010	1.730400e-011	1.495897e+000	1.977213e+001	
1.819189e-009	2.920606e-009	5.695012e-010	1.414338e+000	1.869996e+001	
3.970065e+001	7.997267e-005	9.308361e-010	4.232542e+000	5.598831e+001	
3.219005e+001	6.993929e-004	3.017658e-008	3.191018e+000	4.224464e+001	
2.215188e+001	5.765713e-003	1.999052e-006	2.042666e+000	2.708182e+001	
1.217063e+001	4.281261e-002	1.580117e-004	1.043867e+000	1.388190e+001	
4.763216e+000	2.603582e-001	1.308813e-002	3.869293e-001	5.079454e+000	
