4.067766e-001	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	
1.258682e-001	2.456481e-003	0.000000e+000	0.000000e+000	0.000000e+000	
3.894716e-002	8.026401e-004	2.153948e-006	0.000000e+000	0.000000e+000	
1.205135e-002	2.490960e-004	7.083246e-007	7.134964e-011	0.000000e+000	
3.729027e-003	7.709009e-005	2.199095e-007	2.347212e-011	2.722564e-013	
1.153866e-003	2.385407e-005	6.805893e-008	7.287418e-012	1.027215e-013	
3.570388e-004	7.381126e-006	2.105957e-008	2.255357e-012	3.277128e-014	
1.104779e-004	2.283929e-006	6.516430e-009	6.978785e-013	1.018964e-014	
3.418497e-005	7.067119e-007	2.016367e-009	2.159434e-013	3.155373e-015	
1.057779e-005	2.186766e-007	6.239209e-010	6.681899e-014	9.764783e-016	
3.273068e-006	6.766471e-008	1.930587e-010	2.067568e-014	3.021556e-016	
1.012779e-006	2.093737e-008	5.973782e-011	6.397639e-015	9.349573e-017	
3.133825e-007	6.478613e-009	1.848457e-011	1.979610e-015	2.893023e-017	
9.696939e-008	2.004665e-009	5.719646e-012	6.125471e-016	8.951830e-018	
3.000507e-008	6.203000e-010	1.769820e-012	1.895394e-016	2.769949e-018	
9.284414e-009	1.919383e-010	5.476322e-013	5.864883e-017	8.571003e-019	
2.872859e-009	5.939113e-011	1.694528e-013	1.814760e-017	2.652110e-019	
1.510840e-010	5.175389e-012	3.556349e-015	1.268232e-018	2.251991e-019	
1.619991e-011	1.810544e-011	8.244850e-013	7.769356e-017	2.923275e-021	
1.737029e-012	7.432624e-012	3.194479e-012	1.799443e-014	5.514995e-020	
1.862521e-013	2.515093e-012	2.402120e-012	7.116194e-014	1.276756e-017	
1.997080e-014	8.072565e-013	1.317399e-012	5.820866e-014	5.060421e-017	
2.141361e-015	2.547570e-013	6.315128e-013	3.348701e-014	4.175381e-017	
2.296065e-016	7.994308e-014	2.816962e-013	1.650762e-014	2.413425e-017	
2.461945e-017	2.503798e-014	1.202959e-013	7.491477e-015	1.192903e-017	
2.639810e-018	7.836673e-015	4.992385e-014	3.235203e-015	5.422397e-018	
2.830525e-019	2.452259e-015	2.031258e-014	1.352922e-015	2.344102e-018	
3.035018e-020	7.673038e-016	8.147502e-015	5.534494e-016	9.809623e-019	
3.254285e-021	2.400805e-016	3.233611e-015	2.228711e-016	4.014872e-019	
3.489393e-022	7.511775e-017	1.273117e-015	8.871606e-017	1.617348e-019	
6.364870e-024	2.160125e-018	2.139798e-016	1.989980e-016	3.006821e-020	
1.160992e-025	6.211764e-020	3.524981e-017	1.187453e-016	6.604979e-020	
2.117722e-027	1.786285e-021	5.786785e-018	5.939348e-017	3.961480e-020	
3.862858e-029	5.136728e-023	9.494128e-019	2.823825e-017	1.984195e-020	
7.046094e-031	1.477142e-024	1.557496e-019	1.320223e-017	9.437954e-021	
1.285252e-032	4.247741e-026	2.554998e-020	6.136704e-018	4.413203e-021	
2.344379e-034	1.221501e-027	4.191339e-021	2.846673e-018	2.051470e-021	
4.276294e-036	3.512605e-029	6.875666e-022	1.319555e-018	9.516468e-022	
7.800228e-038	1.010101e-030	1.127916e-022	6.115146e-019	4.411320e-022	
1.422810e-039	2.904695e-032	1.850285e-023	2.833656e-019	2.044320e-022	
2.595295e-041	8.352879e-034	3.035293e-024	1.313026e-019	9.473044e-023	
4.733980e-043	2.401993e-035	4.979235e-025	6.084080e-020	4.389510e-023	
8.635075e-045	6.907286e-037	8.168166e-026	2.819127e-020	2.033937e-023	
9.258922e-046	2.161180e-037	3.119466e-026	2.297992e-021	2.018450e-023	
9.927838e-047	6.761991e-038	1.191340e-026	1.873198e-022	1.811791e-024	
1.064508e-047	2.115720e-038	4.549792e-027	1.526949e-023	1.491830e-025	
1.141414e-048	6.619752e-039	1.737590e-027	1.244781e-024	1.217417e-026	
1.223876e-049	2.071215e-039	6.635946e-028	1.015053e-025	9.925610e-028	
1.312296e-050	6.480505e-040	2.534303e-028	8.288604e-027	8.093650e-029	
1.407104e-051	2.027647e-040	9.678636e-029	6.811685e-028	6.608007e-030	
2.566645e-053	5.830799e-042	1.587728e-029	3.276298e-028	2.533790e-031	
4.681721e-055	1.676732e-043	2.604582e-030	1.537797e-028	1.095995e-031	
8.539752e-057	4.821690e-045	4.272677e-031	7.157842e-029	5.140363e-032	
3.322839e-060	2.942016e-046	3.087862e-033	1.440967e-030	7.433676e-031	
1.292925e-063	1.795109e-047	2.231596e-035	2.897887e-032	1.117178e-031	
1.386333e-064	5.616612e-048	8.522584e-036	2.362678e-033	1.024369e-033	
1.486490e-065	1.757349e-048	3.254820e-036	1.927778e-034	1.088050e-035	
1.593882e-066	5.498466e-049	1.243033e-036	1.578515e-035	2.345398e-037	
1.709033e-067	1.720383e-049	4.747208e-037	1.313835e-036	1.330698e-038	
1.832503e-068	5.382806e-050	1.812984e-037	1.174534e-037	1.051734e-039	
1.964893e-069	1.684195e-050	6.923880e-038	1.352958e-038	9.278340e-041	
2.106848e-070	5.269578e-051	2.644266e-038	2.613462e-039	1.043293e-041	
2.649636e-072	1.212808e-055	1.154288e-044	1.812336e-043	2.540679e-041	
1.393447e-073	5.914170e-058	1.648404e-048	5.152131e-048	3.371098e-042	
7.328150e-075	2.884002e-060	2.354036e-052	1.563427e-052	4.470420e-043	
7.537996e-078	4.801347e-062	1.009073e-057	1.587306e-055	9.541749e-045	
